dataset,model,init,norm,seed,auc,auprc,val_auprc,best_epoch,train_time_s,mad,boot_auc_mean,boot_auc_std,boot_auprc_mean,boot_auprc_std,f1@90,prec@90,rec@90,f1@99,prec@99,rec@99,f1@99.9,prec@99.9,rec@99.9
amazon,GCN,kaiming,layer,0,0.7780401770514132,0.2088156021749253,0.24100116022413617,145,181.5,0.00043449553777463734,0.778387856688458,0.0189454049480624,0.21930316030371486,0.02743067922263416,0.30198019801980197,0.25523012552301255,0.3696969696969697,0.07407407407407407,0.2916666666666667,0.04242424242424243,0.011904761904761904,0.3333333333333333,0.006060606060606061
amazon,GCN,kaiming,layer,1,0.7795628192032686,0.236622256951718,,-1,72.8,0.00041616978705860674,0.7807664480292877,0.016179811184670143,0.24524006044286267,0.03395253120820063,0.29207920792079206,0.24686192468619247,0.3575757575757576,0.14814814814814814,0.5833333333333334,0.08484848484848485,0.011904761904761904,0.3333333333333333,0.006060606060606061
amazon,GCN,kaiming,layer,2,0.7976738168198843,0.2947622804694198,,-1,72.9,0.0005996424588374794,0.8000871588682291,0.018671807259197416,0.2996880411500328,0.03722193537578569,0.3415841584158416,0.28870292887029286,0.41818181818181815,0.21164021164021163,0.8333333333333334,0.12121212121212122,0.023809523809523808,0.6666666666666666,0.012121212121212121
amazon,GCN,kaiming,layer,3,0.7872522982635342,0.23882379635509057,,-1,72.9,0.00040623947279527783,0.7881882908724493,0.016432377161929614,0.24415614795204757,0.028508271458497422,0.3118811881188119,0.26359832635983266,0.38181818181818183,0.13756613756613756,0.5416666666666666,0.07878787878787878,0.011904761904761904,0.3333333333333333,0.006060606060606061
amazon,GCN,kaiming,layer,4,0.7876690500510725,0.24306586304523792,,-1,72.8,0.00043225716217420995,0.7875842503702232,0.01873188549113073,0.24553555389483483,0.02695799923092075,0.297029702970297,0.2510460251046025,0.36363636363636365,0.1164021164021164,0.4583333333333333,0.06666666666666667,0.023809523809523808,0.6666666666666666,0.012121212121212121
amazon,GCN,kaiming,graph,0,0.8246292134831462,0.326599875624521,0.3336137064396196,297,182.1,0.03411673754453659,0.8241884901952703,0.017763006963283496,0.34099942194027305,0.03746429590702575,0.38613861386138615,0.3263598326359833,0.4727272727272727,0.1164021164021164,0.4583333333333333,0.06666666666666667,0.011904761904761904,0.3333333333333333,0.006060606060606061
amazon,GCN,kaiming,graph,1,0.8202247191011237,0.343190832453147,,-1,73.1,0.03305216506123543,0.8219610923265566,0.01640206217405103,0.3505314370667743,0.03976383738044042,0.4306930693069307,0.36401673640167365,0.5272727272727272,0.1164021164021164,0.4583333333333333,0.06666666666666667,0.011904761904761904,0.3333333333333333,0.006060606060606061
amazon,GCN,kaiming,graph,2,0.8684725910793326,0.4588600669694727,,-1,73.1,0.03378995507955551,0.8701861710768525,0.016208098596163817,0.46349772736404404,0.04033148197085209,0.45544554455445546,0.38493723849372385,0.5575757575757576,0.1693121693121693,0.6666666666666666,0.09696969696969697,0.03571428571428571,1.0,0.01818181818181818
amazon,GCN,kaiming,graph,3,0.8409805924412666,0.3897961172238549,,-1,73.1,0.03400124981999397,0.841196285714458,0.015203342505734274,0.3921700000880788,0.03683274657781284,0.4158415841584158,0.3514644351464435,0.509090909090909,0.14814814814814814,0.5833333333333334,0.08484848484848485,0.011904761904761904,0.3333333333333333,0.006060606060606061
amazon,GCN,kaiming,graph,4,0.8426176370446035,0.3887247532541875,,-1,73.1,0.031758200377225876,0.8411578764716947,0.018654812377261583,0.3921466651344746,0.041558812635855,0.43564356435643564,0.3682008368200837,0.5333333333333333,0.14814814814814814,0.5833333333333334,0.08484848484848485,0.023809523809523808,0.6666666666666666,0.012121212121212121
